combo_id,combo_label,condition,fold,epoch,train_loss,val_loss,train_f1,val_accuracy,val_precision,val_recall,val_f1_macro,val_f1_weighted,is_best_epoch
8,lb=2e-05_lc=1e-03_bs=32,S1,5,2,0.3803,0.5335,0.8586,0.809,0.8192,0.8106,0.8081,0.8105,False
8,lb=2e-05_lc=1e-03_bs=32,S1,5,3,0.2139,0.4923,0.9227,0.8598,0.8583,0.8554,0.8555,0.8589,False
8,lb=2e-05_lc=1e-03_bs=32,S1,5,4,0.1166,0.8014,0.962,0.8457,0.8456,0.838,0.84,0.8439,False
9,lb=3e-05_lc=1e-04_bs=16,S1,1,1,0.6706,0.4181,0.7093,0.8506,0.8472,0.8502,0.8475,0.851,False
9,lb=3e-05_lc=1e-04_bs=16,S1,1,2,0.3985,0.4158,0.8523,0.8581,0.854,0.8543,0.8533,0.8578,True
9,lb=3e-05_lc=1e-04_bs=16,S1,1,3,0.2331,0.5351,0.9256,0.8581,0.8548,0.8563,0.8544,0.8585,False
9,lb=3e-05_lc=1e-04_bs=16,S1,1,4,0.1157,0.7462,0.9683,0.8506,0.8471,0.8454,0.8457,0.85,False
9,lb=3e-05_lc=1e-04_bs=16,S1,1,5,0.0678,0.9729,0.9869,0.8487,0.853,0.8439,0.8419,0.8468,False
9,lb=3e-05_lc=1e-04_bs=16,S1,2,1,0.6526,0.4528,0.7236,0.8288,0.8296,0.8346,0.8278,0.8297,True
9,lb=3e-05_lc=1e-04_bs=16,S1,2,2,0.3828,0.4826,0.8637,0.841,0.8405,0.8363,0.8366,0.8398,False
9,lb=3e-05_lc=1e-04_bs=16,S1,2,3,0.228,0.5654,0.929,0.8316,0.8288,0.8281,0.8284,0.8316,False
9,lb=3e-05_lc=1e-04_bs=16,S1,2,4,0.1484,0.827,0.9592,0.8269,0.8276,0.8318,0.8261,0.8282,False
9,lb=3e-05_lc=1e-04_bs=16,S1,3,1,0.6818,0.4417,0.7112,0.8278,0.8267,0.8291,0.8231,0.8268,True
9,lb=3e-05_lc=1e-04_bs=16,S1,3,2,0.4103,0.4894,0.8502,0.8175,0.8293,0.8208,0.8169,0.8214,False
9,lb=3e-05_lc=1e-04_bs=16,S1,3,3,0.2247,0.5474,0.9308,0.8504,0.8468,0.8463,0.8464,0.85,False
9,lb=3e-05_lc=1e-04_bs=16,S1,3,4,0.1071,0.8339,0.9686,0.8325,0.8318,0.8325,0.8309,0.8338,False
9,lb=3e-05_lc=1e-04_bs=16,S1,4,1,0.6684,0.6859,0.7142,0.793,0.8188,0.7734,0.7775,0.784,False
9,lb=3e-05_lc=1e-04_bs=16,S1,4,2,0.3821,0.5659,0.861,0.8194,0.8275,0.8081,0.8137,0.8174,True
9,lb=3e-05_lc=1e-04_bs=16,S1,4,3,0.2158,0.6839,0.9317,0.8438,0.841,0.8396,0.8402,0.8437,False
9,lb=3e-05_lc=1e-04_bs=16,S1,4,4,0.1375,0.8546,0.9618,0.8457,0.8453,0.8441,0.8423,0.8449,False
9,lb=3e-05_lc=1e-04_bs=16,S1,4,5,0.0802,0.9061,0.9812,0.8542,0.8542,0.8505,0.8513,0.8536,False
9,lb=3e-05_lc=1e-04_bs=16,S1,5,1,0.6714,0.4369,0.7078,0.8316,0.832,0.8358,0.8301,0.8332,False
9,lb=3e-05_lc=1e-04_bs=16,S1,5,2,0.4026,0.4272,0.8551,0.8344,0.8377,0.8355,0.8321,0.8376,True
9,lb=3e-05_lc=1e-04_bs=16,S1,5,3,0.2247,0.6223,0.9286,0.8363,0.834,0.8301,0.8317,0.8359,False
9,lb=3e-05_lc=1e-04_bs=16,S1,5,4,0.1268,0.7858,0.9676,0.8438,0.8422,0.843,0.8408,0.8459,False
9,lb=3e-05_lc=1e-04_bs=16,S1,5,5,0.0647,0.7997,0.9857,0.8401,0.8375,0.841,0.8374,0.8417,False
10,lb=3e-05_lc=1e-04_bs=32,S1,1,1,0.7236,0.4355,0.6855,0.8355,0.8346,0.8358,0.834,0.8366,False
10,lb=3e-05_lc=1e-04_bs=32,S1,1,2,0.3826,0.4341,0.8615,0.8468,0.8456,0.8499,0.8443,0.8469,True
10,lb=3e-05_lc=1e-04_bs=32,S1,1,3,0.2224,0.5653,0.9216,0.8299,0.8352,0.8194,0.823,0.8271,False
10,lb=3e-05_lc=1e-04_bs=32,S1,1,4,0.1219,0.6062,0.9639,0.8477,0.8458,0.8488,0.8443,0.848,False
10,lb=3e-05_lc=1e-04_bs=32,S1,1,5,0.0708,0.7642,0.9782,0.8506,0.8474,0.8465,0.8452,0.8493,False
10,lb=3e-05_lc=1e-04_bs=32,S1,2,1,0.7382,0.4466,0.6754,0.825,0.8226,0.8271,0.822,0.8242,False
10,lb=3e-05_lc=1e-04_bs=32,S1,2,2,0.3918,0.4175,0.8543,0.8514,0.8496,0.8545,0.8503,0.8521,True
10,lb=3e-05_lc=1e-04_bs=32,S1,2,3,0.2249,0.5107,0.9234,0.8401,0.8362,0.8399,0.8374,0.8406,False
10,lb=3e-05_lc=1e-04_bs=32,S1,2,4,0.1237,0.6137,0.9617,0.8363,0.8399,0.8296,0.8308,0.8341,False
10,lb=3e-05_lc=1e-04_bs=32,S1,2,5,0.0833,0.8743,0.9776,0.826,0.8264,0.8204,0.8227,0.8257,False
10,lb=3e-05_lc=1e-04_bs=32,S1,3,1,0.7213,0.421,0.6851,0.8288,0.8253,0.8298,0.825,0.8284,False
10,lb=3e-05_lc=1e-04_bs=32,S1,3,2,0.375,0.3872,0.8662,0.8589,0.8549,0.8587,0.8555,0.8589,True
10,lb=3e-05_lc=1e-04_bs=32,S1,3,3,0.1976,0.5001,0.9306,0.8448,0.843,0.8425,0.8418,0.8459,False
10,lb=3e-05_lc=1e-04_bs=32,S1,3,4,0.1115,0.5739,0.9644,0.8561,0.8522,0.8511,0.8514,0.8555,False
10,lb=3e-05_lc=1e-04_bs=32,S1,3,5,0.0618,0.7633,0.9815,0.8467,0.8447,0.8489,0.8447,0.848,False
10,lb=3e-05_lc=1e-04_bs=32,S1,4,1,0.7129,0.478,0.6811,0.8222,0.8219,0.8147,0.8171,0.8215,False
10,lb=3e-05_lc=1e-04_bs=32,S1,4,2,0.3784,0.4057,0.8593,0.8504,0.8508,0.8443,0.8453,0.849,True
10,lb=3e-05_lc=1e-04_bs=32,S1,4,3,0.2156,0.4675,0.9252,0.8495,0.8471,0.8468,0.8455,0.8493,False
10,lb=3e-05_lc=1e-04_bs=32,S1,4,4,0.1197,0.6802,0.9618,0.842,0.8412,0.845,0.8396,0.8424,False
10,lb=3e-05_lc=1e-04_bs=32,S1,4,5,0.0708,0.7696,0.9786,0.8448,0.844,0.8404,0.8411,0.8439,False
10,lb=3e-05_lc=1e-04_bs=32,S1,5,1,0.7176,0.433,0.684,0.8325,0.8317,0.8308,0.8296,0.834,False
10,lb=3e-05_lc=1e-04_bs=32,S1,5,2,0.4004,0.3785,0.8485,0.857,0.8554,0.8503,0.8508,0.8557,True
10,lb=3e-05_lc=1e-04_bs=32,S1,5,3,0.2253,0.5234,0.9271,0.8373,0.8398,0.8392,0.8359,0.8395,False
10,lb=3e-05_lc=1e-04_bs=32,S1,5,4,0.1206,0.5871,0.9611,0.8401,0.8355,0.8362,0.8357,0.8405,False
10,lb=3e-05_lc=1e-04_bs=32,S1,5,5,0.0668,0.9206,0.981,0.8335,0.8405,0.8224,0.8262,0.8305,False
11,lb=3e-05_lc=1e-03_bs=16,S1,1,1,0.6172,0.533,0.7387,0.8242,0.8339,0.8143,0.813,0.819,False
11,lb=3e-05_lc=1e-03_bs=16,S1,1,2,0.4365,0.4687,0.8508,0.8496,0.8502,0.8494,0.8456,0.8492,True
11,lb=3e-05_lc=1e-03_bs=16,S1,1,3,0.2599,0.6116,0.9204,0.828,0.8265,0.8196,0.8216,0.8264,False
11,lb=3e-05_lc=1e-03_bs=16,S1,1,4,0.1643,0.9213,0.9593,0.8506,0.8473,0.8465,0.8463,0.8502,False
11,lb=3e-05_lc=1e-03_bs=16,S1,1,5,0.0872,1.1313,0.9783,0.8553,0.8513,0.8533,0.8521,0.8557,False
11,lb=3e-05_lc=1e-03_bs=16,S1,2,1,0.6152,0.4704,0.7504,0.8325,0.8359,0.8305,0.8269,0.831,True
11,lb=3e-05_lc=1e-03_bs=16,S1,2,2,0.422,0.6622,0.8534,0.8119,0.8246,0.7996,0.799,0.8042,False
11,lb=3e-05_lc=1e-03_bs=16,S1,2,3,0.2584,0.7312,0.9223,0.8344,0.8307,0.8322,0.8314,0.8347,False
11,lb=3e-05_lc=1e-03_bs=16,S1,2,4,0.142,0.9657,0.9632,0.8137,0.814,0.8087,0.8105,0.813,False
11,lb=3e-05_lc=1e-03_bs=16,S1,3,1,0.6143,0.4101,0.7484,0.8363,0.835,0.8379,0.8344,0.838,True
11,lb=3e-05_lc=1e-03_bs=16,S1,3,2,0.4267,0.4327,0.8534,0.8542,0.8515,0.8505,0.8484,0.8527,False
11,lb=3e-05_lc=1e-03_bs=16,S1,3,3,0.2397,0.5131,0.9306,0.8438,0.8456,0.8452,0.842,0.8463,False
11,lb=3e-05_lc=1e-03_bs=16,S1,3,4,0.1486,0.973,0.9603,0.8495,0.8452,0.8485,0.8463,0.8495,False
11,lb=3e-05_lc=1e-03_bs=16,S1,4,1,0.6225,0.4922,0.7423,0.8288,0.833,0.8182,0.8229,0.8271,True
11,lb=3e-05_lc=1e-03_bs=16,S1,4,2,0.4277,0.5112,0.8542,0.8438,0.8449,0.836,0.8388,0.8424,False
11,lb=3e-05_lc=1e-03_bs=16,S1,4,3,0.2584,0.6707,0.9294,0.825,0.8361,0.8149,0.814,0.82,False
11,lb=3e-05_lc=1e-03_bs=16,S1,4,4,0.1585,0.7714,0.9639,0.8476,0.8458,0.8467,0.8441,0.8474,False
11,lb=3e-05_lc=1e-03_bs=16,S1,5,1,0.6169,0.4614,0.7439,0.8288,0.8262,0.8219,0.8234,0.8288,False
11,lb=3e-05_lc=1e-03_bs=16,S1,5,2,0.4108,0.4511,0.8562,0.8542,0.8505,0.8508,0.8493,0.8538,True
11,lb=3e-05_lc=1e-03_bs=16,S1,5,3,0.2554,0.6928,0.9261,0.8325,0.8328,0.831,0.8302,0.8336,False
11,lb=3e-05_lc=1e-03_bs=16,S1,5,4,0.1413,1.2585,0.9633,0.8467,0.8501,0.8452,0.8419,0.8459,False
11,lb=3e-05_lc=1e-03_bs=16,S1,5,5,0.0713,1.211,0.9817,0.8551,0.8525,0.8532,0.851,0.8551,False
12,lb=3e-05_lc=1e-03_bs=32,S1,1,1,0.6294,0.4264,0.7333,0.8383,0.8421,0.844,0.8377,0.8404,False
12,lb=3e-05_lc=1e-03_bs=32,S1,1,2,0.3902,0.4022,0.8645,0.8722,0.8672,0.8682,0.8675,0.8721,True
12,lb=3e-05_lc=1e-03_bs=32,S1,1,3,0.2116,0.5885,0.9287,0.8515,0.8473,0.8503,0.8482,0.8518,False
12,lb=3e-05_lc=1e-03_bs=32,S1,1,4,0.1035,0.596,0.9693,0.8487,0.8446,0.8457,0.845,0.8491,False
12,lb=3e-05_lc=1e-03_bs=32,S1,1,5,0.0698,0.9893,0.9782,0.8459,0.8425,0.8417,0.8421,0.8458,False
12,lb=3e-05_lc=1e-03_bs=32,S1,2,1,0.6068,0.4674,0.7483,0.809,0.8059,0.8054,0.8056,0.8088,True
12,lb=3e-05_lc=1e-03_bs=32,S1,2,2,0.383,0.564,0.8707,0.8175,0.8257,0.8066,0.8066,0.8118,False
12,lb=3e-05_lc=1e-03_bs=32,S1,2,3,0.2127,0.6646,0.9324,0.8269,0.8335,0.8175,0.8192,0.8232,False
12,lb=3e-05_lc=1e-03_bs=32,S1,2,4,0.1144,0.8548,0.9648,0.8429,0.8401,0.8384,0.8384,0.8418,False
12,lb=3e-05_lc=1e-03_bs=32,S1,3,1,0.6201,0.4269,0.7345,0.8457,0.8443,0.8475,0.8439,0.8473,True
12,lb=3e-05_lc=1e-03_bs=32,S1,3,2,0.3867,0.474,0.8616,0.8325,0.8348,0.8287,0.828,0.8341,False
12,lb=3e-05_lc=1e-03_bs=32,S1,3,3,0.2253,0.6492,0.9218,0.8325,0.8367,0.8219,0.8259,0.8299,False
12,lb=3e-05_lc=1e-03_bs=32,S1,3,4,0.1303,0.6991,0.9621,0.8485,0.8465,0.8449,0.8452,0.8491,False
12,lb=3e-05_lc=1e-03_bs=32,S1,4,1,0.6369,0.4312,0.7248,0.8429,0.8407,0.8434,0.8409,0.844,True
12,lb=3e-05_lc=1e-03_bs=32,S1,4,2,0.3727,0.4936,0.8593,0.8241,0.8234,0.8175,0.8195,0.8233,False
12,lb=3e-05_lc=1e-03_bs=32,S1,4,3,0.196,0.6291,0.9339,0.8335,0.834,0.8287,0.829,0.8333,False
12,lb=3e-05_lc=1e-03_bs=32,S1,4,4,0.1253,0.7054,0.9641,0.8401,0.8401,0.8342,0.8366,0.8395,False
12,lb=3e-05_lc=1e-03_bs=32,S1,5,1,0.6189,0.4571,0.7337,0.8297,0.8268,0.8224,0.8235,0.828,True
12,lb=3e-05_lc=1e-03_bs=32,S1,5,2,0.3908,0.4763,0.8585,0.8278,0.8337,0.8187,0.817,0.8239,False
12,lb=3e-05_lc=1e-03_bs=32,S1,5,3,0.206,0.5182,0.9334,0.8382,0.8346,0.8322,0.833,0.8375,False
12,lb=3e-05_lc=1e-03_bs=32,S1,5,4,0.1122,0.7667,0.9633,0.8438,0.8409,0.8433,0.8411,0.845,False
